movie_id,popularity,vote_count,vote_average
340243,0.244223,3.0,4.7
139777,2.196372,17.0,6.6
378350,0.842808,6.0,7.1
281968,0.242981,5.0,6.7
333658,2.867162,21.0,6.5
224243,1.624938,15.0,5.1
321258,17.028854,1133.0,5.8
343795,4.222496,40.0,5.4
119586,0.593445,4.0,4.8
339547,7.410228,126.0,4.4
285697,0.780997,5.0,7.8
138022,0.035265,1.0,5.0
270357,0.009412,0.0,0.0
340255,1.580786,3.0,4.5
48242,0.030576,6.0,5.8
29695,4.309659,8.0,2.9
217471,2.517507,6.0,6.7
87737,0.459301,5.0,4.3
44563,0.247769,2.0,4.0
268350,0.563252,0.0,0.0
334146,0.017649,0.0,0.0
346170,2.600651,36.0,4.6
72790,2.29243,7.0,4.2
279096,5.121756,103.0,5.7
145385,0.078608,2.0,5.5
111561,0.423534,3.0,7.0
155556,0.725065,11.0,6.6
275477,0.150438,3.0,5.7
243794,1.34867,3.0,7.3
335778,8.759801,300.0,5.7
15391,0.487689,5.0,5.1
83001,1e-06,1.0,3.0
373472,1.279443,27.0,7.1
329004,8.126324,89.0,6.2
76851,0.723613,3.0,6.5
235450,0.008348,0.0,0.0
58500,0.999437,20.0,7.7
376530,1.43679,28.0,7.3
365065,1.000576,3.0,5.3
67844,0.06664,3.0,8.3
334918,1.148314,15.0,5.8
345775,2.528348,35.0,7.7
114284,0.35467,3.0,6.3
116306,0.223271,3.0,5.7
93521,0.710381,12.0,5.3
63505,0.455142,5.0,5.8
170934,0.005022,0.0,0.0
96715,0.107047,3.0,5.5
340357,5.73874,67.0,6.7
169721,0.884769,8.0,7.9
364116,7.016801,279.0,5.2
197785,0.472945,0.0,0.0
291870,16.290586,1429.0,5.7
84728,0.2875,0.0,0.0
379297,0.319065,7.0,5.1
21266,1.262936,20.0,3.8
137533,0.956557,2.0,5.0
214105,0.398623,4.0,5.6
364427,0.192475,3.0,6.0
333377,2.203671,49.0,7.7
1998,0.605332,6.0,5.1
68555,0.635941,17.0,7.2
50124,5.712154,42.0,4.3
77294,1.18076,18.0,5.6
159514,1.771622,10.0,6.4
335051,3.599743,118.0,6.5
320302,4.123075,66.0,5.3
300673,10.385757,597.0,6.3
18874,6.548847,77.0,7.8
347495,0.092499,2.0,8.0
171902,0.646682,2.0,5.3
11089,0.055728,1.0,5.0
301325,2.451342,53.0,3.4
367536,1.218718,7.0,6.1
270397,0.015294,0.0,0.0
374142,0.064238,1.0,6.0
315055,0.648791,2.0,6.8
42588,0.787265,3.0,6.3
10626,1.240989,11.0,6.9
376681,0.311335,2.0,8.5
53074,0.100978,3.0,5.0
136296,2.147188,5.0,7.5
47717,0.557528,10.0,7.2
58396,0.37015,4.0,5.9
344277,0.48592,8.0,4.6
63766,0.546732,2.0,6.0
83831,0.000431,2.0,2.8
265531,0.151739,3.0,6.7
350505,1.053387,18.0,4.1
41924,1.036927,3.0,6.7
210609,0.898496,1.0,6.0
253020,0.823764,4.0,6.4
360799,2.922931,32.0,4.6
48180,0.007963,3.0,5.7
35025,3.685297,79.0,5.5
201643,0.602072,1.0,9.0
169634,0.397702,3.0,5.0
39253,2.709273,22.0,5.6
62738,1.159844,9.0,3.0
293122,0.817488,6.0,8.6
40356,0.426947,7.0,3.5
317723,0.355922,2.0,2.5
122052,0.00978,0.0,0.0
334531,2.664286,38.0,6.8
116714,0.10985,0.0,0.0
248268,0.984593,11.0,6.3
339408,5.933047,181.0,6.4
174369,0.819614,3.0,5.0
18174,1.403795,19.0,6.4
96828,0.122007,3.0,6.2
337960,4.766482,111.0,7.8
46821,0.470815,5.0,7.6
380841,0.0,0.0,0.0
12831,0.039918,1.0,5.0
191465,0.465287,1.0,7.0
380864,0.051495,1.0,7.0
22316,1.742685,10.0,5.3
46430,1.000858,3.0,4.3
166253,0.136025,2.0,6.5
20916,0.295599,3.0,5.0
142631,0.623882,4.0,6.0
210068,0.768284,4.0,4.0
232795,0.280706,1.0,1.0
39837,0.451303,7.0,4.9
82575,0.448792,4.0,5.0
64880,0.371679,8.0,7.1
362100,0.001177,1.0,10.0
305819,0.039454,1.0,3.0
25801,0.274767,5.0,4.9
215797,4e-06,0.0,0.0
205221,0.414039,1.0,4.0
356057,0.099285,1.0,5.5
266038,0.304876,6.0,6.3
135713,0.009971,0.0,0.0
43735,0.52037,7.0,4.9
298986,0.549559,12.0,5.9
333888,1.008409,9.0,3.6
332709,2.114265,28.0,5.2
18230,1.937956,14.0,5.3
44566,1.82294,27.0,6.1
351072,0.241973,3.0,6.2
277528,1.048548,4.0,8.5
296096,34.34759,2674.0,7.6
378385,3.596977,39.0,5.6
336669,1.347626,16.0,7.2
372315,0.751736,12.0,7.8
338803,4.015952,18.0,6.1
324289,2.348892,22.0,6.2
280617,1.103486,19.0,3.7
135097,0.045236,1.0,9.0
170292,0.059265,1.0,5.0
348089,4.456394,112.0,7.4
250902,0.673775,3.0,5.7
63378,0.758785,9.0,5.4
55283,0.380204,7.0,5.1
336663,0.917331,14.0,6.3
17720,11.425006,20.0,6.6
335031,0.200219,5.0,6.5
42526,6.577661,12.0,5.7
76200,0.762996,11.0,6.6
346651,6.253285,92.0,4.3
316000,3.989771,74.0,6.7
263341,8.796536,174.0,6.0
146198,12.892504,812.0,5.6
205584,13.337707,1303.0,5.2
336808,5.061041,129.0,7.8
376869,1.68625,44.0,7.4
323677,7.979302,492.0,7.0
367493,0.308563,0.0,0.0
296879,0.261945,6.0,6.3
333371,14.421528,2537.0,6.8
267860,15.037993,1656.0,5.8
269149,26.024868,4961.0,7.7
279641,8.155604,356.0,6.0
258363,6.073841,107.0,5.7
318850,1.729199,30.0,6.4
378200,3.150511,42.0,5.2
267193,13.912531,794.0,5.7
287284,1.671062,7.0,4.8
361263,1.929064,19.0,6.1
367513,2.611786,6.0,7.7
380565,2.679641,51.0,5.2
20051,4.14241,54.0,3.7
24569,1.572535,18.0,6.6
17276,1.286201,23.0,6.4
24571,1.641968,23.0,6.1
60867,1.230765,5.0,4.7
262199,1.092819,12.0,7.6
19297,1.571221,18.0,5.7
312804,3.227613,42.0,6.1
19252,2.102139,27.0,6.1
36718,0.438339,3.0,6.7
29114,0.221465,5.0,7.3
56418,5.171689,44.0,6.6
62717,0.410066,4.0,6.1
202140,1.270125,4.0,7.5
324978,0.935899,3.0,6.0
200548,0.346067,1.0,6.0
206292,0.327595,1.0,5.0
24654,1.655202,4.0,4.9
51309,0.14527,2.0,5.0
169798,0.255933,3.0,6.7
98048,0.14841,3.0,5.7
209251,5.291742,37.0,5.8
73565,7.846028,23.0,6.2
348674,4.749622,59.0,6.9
164443,5.152674,25.0,5.5
61314,0.403386,6.0,6.1
282084,0.083811,1.0,0.5
342381,1.925278,20.0,7.6
92060,17.85649,90.0,8.1
37793,1.281344,22.0,7.0
273509,2.094547,10.0,2.5
255278,1.342395,20.0,3.7
368835,0.808534,5.0,7.9
331745,0.567031,6.0,6.8
286595,1.64304,26.0,6.9
371007,0.348758,5.0,8.8
36092,2.361066,17.0,7.1
365187,0.85973,7.0,7.8
360387,2.559923,31.0,4.3
366249,1.167688,6.0,7.2
78340,0.359566,3.0,5.2
257081,0.928714,2.0,5.0
228647,0.360066,4.0,5.5
87612,0.108023,3.0,4.8
125414,0.516928,13.0,5.4
168228,1.203444,2.0,4.5
184260,0.001251,0.0,0.0
361183,0.404432,1.0,10.0
285307,1.255406,3.0,7.7
287170,1.512438,7.0,6.0
97350,0.047908,1.0,5.0
254800,1.911115,21.0,5.4
371003,0.862874,7.0,4.2
373314,8.996087,149.0,5.3
377853,1.551621,14.0,5.8
37839,0.849358,8.0,6.4
56943,0.102116,2.0,6.5
108476,0.914561,9.0,6.9
159006,0.482547,5.0,7.0
343043,0.11153,0.0,0.0
352162,2.412629,34.0,5.9
102707,0.332315,1.0,6.0
73791,0.038902,1.0,8.0
381353,2.192453,48.0,6.5
329809,3.139448,61.0,6.1
358403,1.107576,14.0,5.1
336199,3.041967,35.0,6.1
337107,1.6833,27.0,5.6
315865,1.831295,11.0,5.0
352025,3.302902,64.0,5.8
329682,1.968115,24.0,5.5
330348,2.03853,30.0,5.9
342281,6.618931,115.0,5.2
341392,6.117335,101.0,5.3
24570,2.393864,16.0,6.1
355264,0.725264,8.0,3.9
367215,1.824486,45.0,8.0
299824,4.209701,71.0,6.0
76282,0.008274,0.0,0.0
44637,0.437904,4.0,7.4
86186,0.193592,4.0,4.3
84865,0.003796,0.0,0.0
359154,0.211886,1.0,9.0
33842,0.580317,1.0,7.0
82157,0.00253,0.0,0.0
124480,0.765538,2.0,8.5
157447,1.499331,5.0,4.7
110395,1.857632,4.0,4.5
43292,0.595967,11.0,5.0
211317,0.170093,2.0,4.5
278514,0.012941,0.0,0.0
100669,2.012048,9.0,2.8
257450,1.35227,4.0,5.0
165404,0.555975,5.0,5.7
49518,0.105846,2.0,3.0
166258,0.056473,1.0,5.0
59372,0.04845,1.0,7.0
117142,0.072957,2.0,4.5
97437,0.170922,4.0,5.0
83902,0.736613,5.0,4.4
134841,0.312925,4.0,6.0
78827,0.524556,6.0,5.7
20731,0.521858,6.0,6.4
159436,0.270886,3.0,5.0
277751,0.0558,1.0,5.0
20656,1.492941,17.0,5.6
35907,0.738115,14.0,5.6
19293,2.730509,20.0,6.2
341050,2.743509,12.0,5.0
354251,5.596267,146.0,6.1
324803,2.055173,36.0,4.3
363264,0.411639,2.0,6.0
333350,0.740328,16.0,7.9
257454,0.512585,2.0,5.8
29212,0.116025,2.0,6.3
56309,0.107064,3.0,6.0
127688,0.117056,2.0,6.5
93193,0.369703,2.0,6.8
128866,0.643247,5.0,3.0
161374,0.397274,2.0,7.0
18044,1.187773,14.0,4.4
4289,4.638634,12.0,4.0
28346,1.377073,10.0,4.5
90030,0.116915,3.0,5.0
253282,1.903051,14.0,5.6
307318,0.088605,2.0,7.0
60389,0.125203,3.0,6.5
329063,0.696244,16.0,6.1
49991,1e-06,2.0,5.3
28509,2.135274,12.0,3.1
109174,0.823598,7.0,3.9
44548,1.028443,17.0,3.8
44184,0.722512,5.0,4.8
69075,0.579663,7.0,3.4
29889,1.151097,8.0,5.2
67320,0.040509,1.0,5.0
86495,0.827873,4.0,7.0
151062,1.225055,1.0,10.0
27674,0.776524,4.0,3.8
370168,0.053101,0.0,0.0
58769,0.112502,3.0,7.7
125087,0.008917,0.0,0.0
74942,0.213655,4.0,5.3
31907,2.799851,5.0,4.4
288186,1.250784,1.0,7.0
374618,1.039918,4.0,3.5
71120,1e-06,6.0,4.1
57568,0.457989,4.0,3.3
47655,0.403939,10.0,3.5
85512,1.026078,7.0,5.8
27941,0.681163,3.0,2.3
28686,0.787961,5.0,3.2
44385,0.334555,8.0,2.0
96334,0.146782,2.0,1.5
60825,0.197333,3.0,5.7
298584,4.931373,113.0,4.4
306547,0.686589,3.0,6.3
379998,1.49011,11.0,6.0
190269,0.657513,0.0,0.0
237433,1.163641,0.0,0.0
63142,0.625666,9.0,6.5
308409,5.566138,41.0,6.6
379335,0.974151,3.0,5.7
89816,0.036478,1.0,7.0
278051,0.000681,0.0,0.0
57144,2.323818,29.0,6.9
46426,0.044429,1.0,7.0
68720,0.241608,3.0,4.8
351365,0.010139,0.0,0.0
105465,0.037318,0.0,0.0
67908,0.117849,2.0,5.0
74558,0.006237,0.0,0.0
286940,0.929799,7.0,7.6
139820,1.149191,13.0,6.7
67740,2.332268,15.0,7.2
82028,1.755129,15.0,5.6
354857,2.920392,40.0,7.3
65707,0.102022,11.0,7.6
82094,1.541458,12.0,7.0
367492,0.426635,1.0,8.0
100275,2.025477,30.0,6.1
73800,0.879707,2.0,3.3
365222,8.970494,384.0,6.5
41188,0.524769,13.0,6.0
118408,0.394173,2.0,6.5
60604,0.651043,8.0,6.7
44850,0.763051,10.0,6.9
67327,1.348011,13.0,5.6
23529,1.195679,5.0,4.3
54769,0.215364,6.0,8.2
20221,0.041184,1.0,6.0
114922,0.003795,0.0,0.0
182219,0.240446,367.0,5.4
81666,0.444312,4.0,5.5
290365,0.976485,7.0,4.4
46258,0.071476,1.0,7.0
225244,0.083384,1.0,7.5
253395,0.598521,4.0,6.4
82153,0.12075,0.0,0.0
77585,0.555595,6.0,4.2
180363,0.002915,0.0,0.0
203547,0.004991,0.0,0.0
248543,0.877542,12.0,7.5
56992,0.050802,1.0,7.0
36301,1.408414,8.0,6.1
60498,0.001295,0.0,0.0
50934,0.040999,1.0,9.0
126219,0.262956,6.0,7.3
202172,0.075294,2.0,6.0
278771,0.101246,2.0,5.0
353609,1.141,13.0,4.4
208431,0.116854,3.0,8.3
331354,2.016359,38.0,6.6
9321,0.779077,12.0,5.9
183176,0.048548,0.0,0.0
228204,0.060943,1.0,4.0
257614,0.639113,10.0,7.1
340881,0.515234,6.0,5.8
382951,1.887931,12.0,6.2
216529,0.851054,8.0,7.8
107587,0.073531,1.0,7.0
59944,1.42545,20.0,6.1
363185,2.053519,7.0,3.6
150025,0.373369,1.0,5.0
74831,0.926611,3.0,3.0
148184,0.005882,0.0,0.0
30909,0.083797,2.0,4.5
114354,0.483034,3.0,6.3
112631,1.39526,11.0,5.9
234815,0.824564,3.0,5.0
240628,0.155926,3.0,7.3
258450,0.66142,5.0,6.6
312101,0.276641,2.0,6.5
186066,0.148701,3.0,5.7
82265,0.151026,3.0,6.3
157153,0.222001,4.0,6.5
43953,0.565231,5.0,6.3
128177,0.619812,3.0,7.3
249368,0.087611,1.0,5.0
119616,0.353809,3.0,5.0
197790,0.531679,2.0,7.0
81524,0.112771,3.0,6.7
185248,0.767653,5.0,5.9
280901,0.223269,2.0,9.0
20205,1.716174,9.0,3.4
203351,0.127455,34.0,2.3
197624,2.838956,24.0,3.9
24198,0.619336,8.0,2.0
180935,0.925468,8.0,7.4
179398,0.095686,1.0,5.5
237200,1.758496,7.0,6.9
273598,0.501787,6.0,5.5
354100,0.127016,3.0,9.3
143983,1.059342,4.0,5.3
373441,1.149859,13.0,7.9
217172,0.518113,0.0,0.0
100528,0.080791,0.0,0.0
279634,0.149484,1.0,5.0
334894,0.243615,6.0,5.1
52236,0.008397,0.0,0.0
303398,0.359771,2.0,3.5
295508,0.00972,0.0,0.0
71064,0.003396,0.0,0.0
362291,0.056129,1.0,6.0
205211,0.093072,1.0,6.0
318484,0.055968,1.0,5.0
166225,0.073323,1.0,5.0
71920,0.108233,3.0,5.0
354547,0.002361,0.0,0.0
41901,0.39998,6.0,5.2
345426,0.712619,4.0,5.8
101783,0.362692,3.0,3.5
86576,0.22653,4.0,6.4
46428,0.628507,10.0,5.8
257087,10.087243,123.0,4.4
217605,0.042332,1.0,5.0
49098,0.00195,8.0,8.3
104548,0.012236,11.0,8.6
313108,1.005648,15.0,7.4
382155,1.921469,20.0,6.7
74919,0.547948,7.0,8.2
139635,0.281148,0.0,0.0
44528,0.708303,6.0,4.5
127329,1.170411,7.0,4.6
85580,0.003331,0.0,0.0
9939,0.002495,0.0,0.0
379873,2.908434,77.0,5.3
137269,0.451329,3.0,9.3
44239,1.906062,51.0,6.9
20534,0.387378,7.0,5.4
21665,1.393286,15.0,6.2
166027,0.2506,5.0,5.2
117341,0.100055,2.0,5.0
211105,0.541131,4.0,4.8
115153,0.978406,4.0,5.5
72051,0.386315,4.0,4.5
361866,0.4773,4.0,2.8
159069,0.002574,0.0,0.0
127531,0.003405,0.0,0.0
196852,0.657994,2.0,5.0
135199,0.47165,10.0,4.9
117099,0.146308,2.0,6.0
336735,0.087731,1.0,6.0
277229,0.072964,2.0,3.0
232817,0.043816,0.0,0.0
66702,0.281065,4.0,4.1
103212,0.761261,5.0,4.0
158780,0.714987,4.0,5.5
184395,0.036477,1.0,7.0
195557,0.071812,2.0,6.5
195562,0.036477,1.0,3.0
195535,0.071779,2.0,5.5
195561,0.204704,3.0,6.3
195653,0.071815,2.0,6.5
195713,0.071756,2.0,6.0
163111,0.071759,2.0,6.5
195732,0.036488,1.0,5.0
196044,0.100843,2.0,5.5
202020,0.036471,1.0,3.0
156529,0.036477,1.0,6.0
184522,0.051255,1.0,5.0
161898,0.100461,2.0,6.5
303982,2.792306,55.0,6.0
228184,0.747073,6.0,5.0
153695,0.88017,7.0,4.4
300602,6.345679,52.0,5.7
258585,0.003307,0.0,0.0
41093,0.366975,2.0,7.5
53871,0.328167,4.0,6.1
283424,0.119274,1.0,5.0
57296,0.408882,2.0,8.5
324317,0.420739,3.0,7.3
23729,0.749969,5.0,5.7
258749,0.73028,10.0,7.2
373878,0.361454,1.0,2.0
371645,9.259371,453.0,7.8
347064,0.687557,8.0,3.7
347847,3.035252,29.0,3.8
354110,12.948669,104.0,5.8
20132,0.695019,10.0,5.1
97341,2.06066,6.0,5.3
22429,1.136152,8.0,4.8
20390,1.382637,11.0,7.0
58725,0.388216,1.0,8.0
39217,0.581967,7.0,4.4
83903,0.352947,6.0,4.8
15978,0.465984,5.0,3.4
40017,0.14583,2.0,4.5
276387,0.039977,1.0,3.0
20296,0.992054,6.0,3.4
161212,0.867723,10.0,5.5
181267,0.07997,2.0,8.5
272220,0.953813,3.0,5.0
301687,0.079571,1.0,6.0
107391,0.017815,3.0,8.3
49496,0.802008,6.0,3.3
218150,0.075996,2.0,7.5
371442,1.308065,26.0,4.6
220500,0.325,0.0,0.0
31364,0.614761,8.0,5.1
129882,0.582257,6.0,5.0
202253,0.517789,6.0,8.7
114006,0.08101,2.0,5.0
69346,0.318265,4.0,5.5
21555,0.43779,5.0,5.7
58302,1.798957,10.0,4.4
97361,0.61062,3.0,5.8
243416,0.052426,1.0,10.0
237422,0.149675,3.0,10.0
330430,0.053203,1.0,5.0
140231,1.598655,5.0,6.0
65719,0.07725,2.0,5.0
20623,0.684585,11.0,6.4
48318,0.116928,6.0,6.3
129820,0.476432,5.0,6.8
362812,0.003647,0.0,0.0
170856,0.039134,1.0,5.0
45886,1.411653,8.0,5.8
118635,0.22814,5.0,7.2
281122,0.021428,4.0,9.0
149094,0.000578,1.0,8.0
111988,0.71334,3.0,7.3
249347,0.040395,1.0,1.0
278269,0.17833,5.0,3.8
44351,2.607215,64.0,7.1
46857,0.353023,2.0,5.3
36224,1.349913,17.0,5.8
88860,0.536387,6.0,6.5
219693,0.38098,0.0,0.0
86077,0.074221,2.0,6.0
64225,0.003013,2.0,6.0
47239,0.171746,3.0,7.3
111248,0.450888,4.0,3.6
201639,0.023148,0.0,0.0
44066,0.089705,1.0,5.0
177564,0.071856,2.0,8.0
87394,0.053087,1.0,5.0
217247,0.473698,1.0,5.0
27598,1.488704,5.0,6.3
245324,1.112241,2.0,6.0
78547,0.036477,1.0,6.0
73094,0.001393,5.0,6.7
175380,0.407463,4.0,2.9
129933,0.22129,4.0,5.0
94807,0.113907,2.0,5.5
71117,0.151743,3.0,7.7
4747,0.356234,5.0,6.2
178907,0.076367,7.0,5.9
202662,0.368265,2.0,8.5
20907,0.721084,7.0,5.3
74903,0.79921,7.0,7.0
80080,0.103347,8.0,7.3
31450,0.616934,3.0,6.7
265845,0.001393,1.0,5.0
27671,0.222681,3.0,3.7
138093,0.110644,3.0,6.3
69022,0.252171,5.0,2.5
64404,0.206755,4.0,6.8
149455,0.141187,2.0,8.5
69917,0.117059,2.0,2.5
126610,0.330803,1.0,5.0
84848,0.170569,3.0,3.7
52701,0.081326,2.0,6.0
10749,0.216899,1.0,6.0
131398,0.036471,1.0,9.0
62759,0.405074,10.0,4.4
336970,2.364355,2.0,8.0
155052,0.512921,2.0,8.5
92988,0.006331,0.0,0.0
45204,0.179226,3.0,6.0
10500,0.660998,2.0,6.5
101965,0.975006,3.0,3.0
149727,0.27382,4.0,6.3
162877,0.585592,3.0,4.3
49446,0.623463,3.0,5.3
19008,0.466638,8.0,6.9
292533,0.037647,1.0,6.0
108949,2.347695,7.0,7.5
11869,0.190565,4.0,6.3
128714,0.767216,5.0,6.6
383725,0.001177,0.0,0.0
45677,0.045413,1.0,5.0
8846,0.666796,7.0,7.1
69019,0.174562,2.0,5.0
94790,0.003961,0.0,0.0
84023,0.176254,2.0,4.0
101917,0.039123,1.0,5.0
108639,0.122913,1.0,4.0
80990,4.195102,4.0,7.3
56487,0.051062,1.0,8.0
66541,0.000344,0.0,0.0
65504,0.873757,4.0,5.3
85904,0.000578,7.0,8.3
152653,0.122462,3.0,6.3
185153,0.0525,0.0,0.0
70503,0.017926,0.0,0.0
121740,0.373635,0.0,0.0
46212,0.036472,1.0,5.0
160960,0.037726,1.0,5.0
33297,0.507087,5.0,3.8
76547,0.219383,2.0,5.5
83185,0.327211,1.0,5.0
182991,0.002539,0.0,0.0
161361,0.000234,0.0,0.0
376951,0.000308,1.0,5.0
312399,0.002385,0.0,0.0
40123,1.113388,11.0,6.2
47510,0.21442,3.0,6.5
62297,0.793096,3.0,5.8
11445,0.48529,4.0,5.8
372946,0.002672,0.0,0.0
41472,2.05075,8.0,5.4
180879,0.304433,3.0,4.3
343825,3.6e-05,0.0,0.0
67263,0.880194,6.0,7.6
26368,0.037028,1.0,8.0
145191,0.004918,0.0,0.0
158968,0.112502,3.0,7.0
100086,0.146994,2.0,7.0
35451,0.1279,1.0,7.0
271667,0.204367,1.0,5.0
123406,0.044896,1.0,5.0
125795,0.218845,2.0,5.5
49695,0.079542,6.0,8.0
79860,0.153654,4.0,6.3
350765,0.112442,3.0,5.0
254313,0.006091,4.0,4.3
7274,0.114889,3.0,8.7
169108,0.002354,0.0,0.0
225760,0.304627,2.0,5.0
114645,0.023867,4.0,6.1
36895,3.340118,14.0,6.4
228216,0.027063,0.0,0.0
4979,0.405594,0.0,0.0
282553,0.110908,0.0,0.0
265793,0.456747,0.0,0.0
105760,0.013577,2.0,7.5
67355,0.001408,0.0,0.0
44436,0.364854,10.0,5.6
103953,0.059715,1.0,6.0
211714,0.080969,2.0,4.8
246417,0.002001,2.0,7.5
243934,0.04307,1.0,10.0
64944,0.00376,0.0,0.0
88302,0.210885,7.0,6.2
180695,0.313359,3.0,5.0
218728,0.106238,2.0,4.3
70794,0.054167,1.0,6.0
1837,1.036431,2.0,5.0
98642,0.09539,2.0,5.5
335201,0.001177,0.0,0.0
70457,0.003861,0.0,0.0
89757,0.036471,1.0,2.0
35749,0.479417,5.0,4.4
302436,0.595183,1.0,6.0
49941,0.001177,0.0,0.0
189556,0.401541,3.0,3.8
89560,0.02065,0.0,0.0
136141,0.151206,3.0,6.0
47900,0.7095,6.0,7.0
115239,0.054685,1.0,5.0
271124,0.151836,3.0,5.2
44673,1.05298,6.0,5.3
76760,0.10653,2.0,8.5
48449,0.486142,4.0,6.4
282086,0.005914,0.0,0.0
104374,0.969826,7.0,6.9
382725,1.112734,7.0,5.1
375732,0.133132,3.0,7.7
378227,0.251476,6.0,8.8
111974,0.095752,1.0,3.0
68876,0.567032,6.0,6.7
14489,0.047926,1.0,5.0
39241,0.200911,3.0,6.3
49125,0.761845,6.0,7.5
85265,0.162737,3.0,5.0
269843,0.00492,0.0,0.0
171213,0.6425,0.0,0.0
104354,0.078182,2.0,8.5
276702,0.003527,0.0,0.0
46632,0.284167,6.0,5.8
112044,0.004706,0.0,0.0
39798,0.279208,2.0,6.3
105254,0.659046,3.0,6.0
44072,0.831747,3.0,6.7
162396,0.38283,0.0,0.0
39510,0.303121,6.0,7.7
275932,0.038915,1.0,6.0
107852,0.004805,0.0,0.0
28525,0.107987,3.0,7.0
198450,0.000308,3.0,7.7
16403,1.836576,5.0,6.1
79048,0.001714,0.0,0.0
106538,0.620213,13.0,5.7
361980,1.147538,0.0,0.0
163077,0.001194,0.0,0.0
143959,0.009599,0.0,0.0
65120,0.279829,4.0,6.0
293313,0.020492,0.0,0.0
140278,0.375271,9.0,6.2
353641,0.028333,0.0,0.0
270936,0.003571,0.0,0.0
293471,0.017998,0.0,0.0
364387,0.030142,0.0,0.0
52775,0.682221,5.0,7.6
64504,1.060343,12.0,5.6
61320,0.297479,3.0,4.8
61313,0.074607,2.0,7.5
69120,0.054363,1.0,7.0
72654,0.110061,2.0,4.0
74955,0.739587,3.0,7.3
78563,0.588546,14.0,7.1
33130,0.04291,1.0,7.0
57954,0.227416,6.0,6.2
84026,0.299014,8.0,6.6
122356,0.00349,0.0,0.0
148853,1.383278,2.0,5.5
73503,0.042157,1.0,7.0
206157,0.548013,2.0,4.0
16159,1.578122,15.0,6.0
27496,0.91329,3.0,5.0
185495,0.698608,5.0,5.9
123897,0.304105,0.0,0.0
70748,0.003374,0.0,0.0
214355,0.655482,10.0,6.3
186738,0.745164,5.0,7.6
68173,0.377849,11.0,6.8
37993,0.300501,8.0,6.4
116146,0.002001,2.0,6.5
44589,0.002317,2.0,7.0
278778,0.205246,3.0,4.7
352720,0.117871,2.0,6.5
316111,0.000559,0.0,0.0
260163,0.589528,8.0,5.1
286367,1.348183,9.0,4.8
178687,1.445628,8.0,3.1
52416,0.686167,4.0,6.3
51205,0.074827,2.0,7.5
280045,0.269518,1.0,7.0
205943,1.135373,3.0,3.3
169865,3.944932,31.0,4.4
216068,0.331503,1.0,7.0
308269,0.032138,0.0,0.0
74727,1.277626,8.0,5.1
38440,0.720185,12.0,6.5
316840,0.005157,0.0,0.0
236007,0.083143,1.0,4.0
20182,3.726699,29.0,5.9
46432,0.429974,3.0,5.0
347807,0.109991,2.0,2.5
59362,0.160698,3.0,6.3
20494,1.479018,9.0,4.7
20145,1.029823,11.0,5.5
20092,0.737303,5.0,6.8
253578,0.038824,1.0,6.5
92193,0.079669,2.0,3.5
226092,0.008348,0.0,0.0
28389,1.796689,17.0,4.7
72661,0.001179,0.0,0.0
41078,2e-06,0.0,0.0
73129,0.152116,4.0,3.6
61552,0.041677,1.0,7.0
103539,0.403549,4.0,4.5
17582,0.510151,6.0,5.3
159245,0.139915,2.0,7.0
279598,1.129734,2.0,6.5
42346,0.732102,8.0,6.3
47723,0.460518,5.0,7.6
21751,0.309836,0.0,0.0
104172,0.071004,2.0,8.3
318851,0.001346,0.0,0.0
118727,0.635649,2.0,7.5
150578,0.120735,2.0,7.5
291122,0.002353,0.0,0.0
319179,0.036524,1.0,6.5
121754,2.458467,0.0,0.0
162458,0.038177,1.0,5.0
242289,0.038842,1.0,8.0
49782,0.378035,6.0,6.3
150223,0.137028,4.0,5.8
241593,0.116866,1.0,6.0
11946,1.31915,15.0,6.1
260182,0.001873,0.0,0.0
96419,0.055894,5.0,3.8
82342,0.002353,0.0,0.0
78282,0.078565,2.0,4.8
268669,0.001177,0.0,0.0
28527,0.730651,4.0,6.8
347317,0.006464,0.0,0.0
41228,0.582532,7.0,6.7
16010,0.509359,6.0,6.5
106669,0.000615,0.0,0.0
85087,0.110208,2.0,8.5
238436,0.001951,0.0,0.0
90034,0.327667,8.0,6.0
192480,0.004942,0.0,0.0
172973,0.050356,0.0,0.0
90319,0.02822,4.0,6.0
72214,1.814736,17.0,5.8
263112,0.159351,3.0,6.7
114931,0.07937,2.0,6.0
49908,0.277267,3.0,5.8
107019,0.000431,1.0,5.0
329216,0.610254,1.0,6.0
80324,0.407564,3.0,7.7
365375,0.057005,0.0,0.0
337104,2.858077,16.0,5.3
30345,1.674452,7.0,6.7
47149,0.17056,4.0,5.6
49498,0.443842,4.0,5.8
89242,0.80404,3.0,4.8
190410,1.088715,7.0,6.7
200016,0.036472,1.0,6.0
47011,0.538122,7.0,5.8
93440,0.994835,4.0,5.3
97707,0.179702,4.0,7.0
100250,0.00246,0.0,0.0
342686,0.118265,1.0,8.0
125727,0.001196,0.0,0.0
99495,0.106521,1.0,5.0
270024,0.007452,0.0,0.0
100017,2.964103,7.0,4.8
36296,0.892913,5.0,5.5
252476,0.037647,1.0,5.0
117565,0.664124,4.0,9.0
141757,0.011938,0.0,0.0
273890,0.002354,0.0,0.0
70967,0.057547,8.0,7.1
105033,0.126553,4.0,6.0
161535,0.002354,0.0,0.0
71630,0.242037,6.0,6.7
