movie_id,release_year,release_month,release_day
276537,2016,Febrero,Viernes
28812,1974,Agosto,Lunes
332721,2016,Febrero,Viernes
4680,1973,Octubre,Miércoles
77859,1978,Marzo,Sábado
256103,2014,Febrero,Domingo
44425,2010,Septiembre,Jueves
44565,2010,Julio,Viernes
44978,2010,Noviembre,Viernes
34144,2010,Febrero,Viernes
49028,2010,Octubre,Jueves
115905,2010,Diciembre,Viernes
354388,2015,Agosto,Lunes
112947,1982,Agosto,Domingo
88377,1988,Enero,Viernes
79836,2011,Diciembre,Viernes
61540,1977,Diciembre,Sábado
73835,1982,Febrero,Domingo
81521,2008,Diciembre,Miércoles
61203,2011,Abril,Jueves
56901,2011,Febrero,Viernes
53569,2011,Enero,Viernes
73582,2011,Agosto,Miércoles
61400,2011,Abril,Viernes
71481,2011,Mayo,Viernes
215726,2012,Agosto,Jueves
158519,2012,Noviembre,Viernes
84240,2012,Enero,Viernes
267522,2012,Noviembre,Jueves
78377,1967,Marzo,Miércoles
141679,2012,Octubre,Jueves
259460,2014,Enero,Jueves
384894,2016,Febrero,Martes
362243,2016,Febrero,Jueves
287322,2014,Febrero,Domingo
96552,2006,Octubre,Miércoles
105833,1968,Diciembre,Martes
347184,2010,Abril,Martes
250919,1955,Enero,Domingo
31319,1966,Julio,Viernes
60616,2003,Septiembre,Miércoles
123707,1998,Septiembre,Miércoles
227481,2003,Noviembre,Lunes
105572,1988,Noviembre,Miércoles
354023,1994,Agosto,Jueves
308823,2001,Marzo,Lunes
135362,2006,Junio,Viernes
18508,2004,Septiembre,Viernes
20934,1969,Enero,Miércoles
89722,2006,Septiembre,Martes
19759,1958,Agosto,Jueves
185354,1981,Septiembre,Martes
64190,2004,Julio,Miércoles
41039,1962,Junio,Viernes
64935,2002,Abril,Martes
2764,1997,Mayo,Jueves
286512,2005,Enero,Lunes
17302,2007,Enero,Lunes
326305,2010,Noviembre,Viernes
57983,1964,Mayo,Martes
48489,2004,Mayo,Viernes
78539,2001,Abril,Miércoles
296225,1961,Septiembre,Miércoles
369366,2015,Abril,Sábado
64649,1976,Junio,Sábado
75179,2006,Mayo,Sábado
72615,1971,Agosto,Lunes
71496,2004,Marzo,Miércoles
53472,1994,Abril,Jueves
3048,2007,Marzo,Jueves
78072,2003,Octubre,Miércoles
201214,2007,Enero,Lunes
45064,2007,Mayo,Viernes
180555,1961,Marzo,Sábado
382517,2015,Diciembre,Jueves
332880,2015,Abril,Jueves
376515,2016,Febrero,Lunes
380694,2016,Febrero,Lunes
370870,2016,Febrero,Viernes
369364,2015,Octubre,Miércoles
50861,1929,Junio,Sábado
238529,2011,Marzo,Lunes
16123,2008,Julio,Martes
197788,1951,Marzo,Jueves
14814,2008,Mayo,Domingo
108582,1954,Enero,Miércoles
37311,1957,Agosto,Sábado
193177,1969,Julio,Viernes
321377,2015,Febrero,Miércoles
288286,2014,Julio,Sábado
16803,2007,Noviembre,Jueves
347465,2007,Diciembre,Jueves
173421,2007,Mayo,Miércoles
48128,2006,Diciembre,Jueves
48122,2005,Diciembre,Jueves
16513,2008,Abril,Domingo
43077,1973,Agosto,Jueves
164045,1979,Enero,Lunes
177216,1992,Septiembre,Viernes
185640,2013,Abril,Jueves
228355,2013,Octubre,Miércoles
177358,2013,Marzo,Viernes
209410,2013,Septiembre,Viernes
186747,2013,Abril,Viernes
46780,1965,Enero,Viernes
65188,2001,Noviembre,Martes
334495,2014,Octubre,Domingo
292214,2002,Octubre,Martes
78202,2002,Agosto,Miércoles
73123,2004,Abril,Miércoles
107767,1971,Agosto,Miércoles
220154,2002,Octubre,Miércoles
119816,2002,Octubre,Viernes
47231,1993,Marzo,Jueves
9084,2001,Octubre,Jueves
324408,2007,Diciembre,Miércoles
50294,2010,Mayo,Miércoles
81389,2007,Julio,Miércoles
80608,2002,Junio,Jueves
199934,1998,Febrero,Viernes
4443,1974,Noviembre,Miércoles
37602,2002,Septiembre,Jueves
180970,2006,Julio,Jueves
30810,1964,Febrero,Jueves
21282,1983,Enero,Sábado
18879,1967,Junio,Viernes
84030,1979,Septiembre,Domingo
799,1999,Marzo,Jueves
54560,1988,Septiembre,Viernes
53524,1989,Abril,Sábado
70119,2003,Enero,Miércoles
267415,1957,Enero,Jueves
85690,2002,Octubre,Jueves
21070,1962,Abril,Lunes
38553,2003,Febrero,Sábado
15201,2008,Marzo,Jueves
71587,2009,Noviembre,Jueves
259387,1995,Abril,Jueves
36292,2008,Enero,Martes
86177,1966,Noviembre,Viernes
219166,1992,Enero,Miércoles
115383,2003,Febrero,Viernes
8651,2004,Febrero,Martes
361181,2015,Septiembre,Viernes
127286,2001,Diciembre,Viernes
51839,2007,Abril,Domingo
164288,2004,Septiembre,Viernes
85787,1981,Marzo,Viernes
50179,2001,Octubre,Jueves
88580,1968,Febrero,Jueves
16423,2004,Octubre,Viernes
285935,1997,Agosto,Sábado
70939,1999,Agosto,Martes
280840,2015,Septiembre,Viernes
285803,2014,Agosto,Viernes
287859,2014,Agosto,Viernes
248698,2014,Enero,Viernes
264206,2014,Septiembre,Martes
256907,2014,Febrero,Viernes
251626,2014,Febrero,Viernes
259720,2014,Abril,Jueves
271200,2014,Mayo,Viernes
274109,2015,Diciembre,Viernes
348537,2015,Noviembre,Viernes
298923,2014,Octubre,Viernes
292830,2014,Septiembre,Viernes
325892,2015,Marzo,Viernes
222890,2013,Agosto,Sábado
14962,1999,Noviembre,Martes
26743,2000,Julio,Viernes
51306,2010,Junio,Viernes
295715,2014,Septiembre,Sábado
21026,2009,Marzo,Viernes
50658,2002,Abril,Miércoles
96496,1983,Septiembre,Jueves
37600,2004,Septiembre,Jueves
253072,2002,Noviembre,Martes
24199,2004,Septiembre,Viernes
49323,1995,Mayo,Sábado
295782,2009,Abril,Miércoles
52088,2003,Julio,Martes
9608,1999,Octubre,Sábado
52371,2010,Octubre,Sábado
33371,2001,Agosto,Martes
90503,1971,Marzo,Jueves
45047,1968,Octubre,Viernes
252406,1948,Mayo,Viernes
152948,1935,Marzo,Lunes
76323,1997,Marzo,Viernes
168712,2006,Octubre,Viernes
50583,2010,Octubre,Jueves
153541,2011,Abril,Miércoles
12495,1957,Diciembre,Viernes
97138,2003,Mayo,Lunes
29101,2005,Febrero,Jueves
71097,1974,Mayo,Viernes
191385,2007,Febrero,Viernes
14482,1971,Junio,Jueves
4134,2006,Marzo,Jueves
85277,2006,Diciembre,Jueves
219808,2003,Abril,Martes
15838,2008,Septiembre,Domingo
53463,2007,Febrero,Martes
19812,2005,Enero,Lunes
135204,2004,Enero,Jueves
61863,1997,Mayo,Martes
49877,2005,Noviembre,Sábado
41121,2003,Abril,Martes
105915,1989,Enero,Domingo
46333,2005,Febrero,Sábado
24285,2003,Octubre,Jueves
27730,1987,Septiembre,Miércoles
18265,1992,Septiembre,Miércoles
56344,2004,Febrero,Sábado
349008,2008,Febrero,Viernes
111114,2011,Septiembre,Sábado
65885,1989,Mayo,Miércoles
48623,1975,Diciembre,Lunes
149832,1976,Noviembre,Lunes
123782,1990,Septiembre,Domingo
161827,1965,Septiembre,Viernes
193595,1962,Junio,Viernes
56245,2008,Julio,Viernes
88269,1930,Abril,Viernes
168179,1975,Enero,Miércoles
251241,1971,Enero,Viernes
338309,2011,Noviembre,Viernes
147698,2011,Octubre,Viernes
106671,1994,Enero,Sábado
305638,2015,Marzo,Jueves
88264,1967,Diciembre,Viernes
60948,1970,Octubre,Viernes
117046,1960,Noviembre,Viernes
49099,1982,Junio,Miércoles
161359,1991,Febrero,Miércoles
88051,1957,Marzo,Lunes
95385,2011,Octubre,Sábado
316603,1969,Enero,Miércoles
260352,1989,Noviembre,Jueves
102860,2011,Septiembre,Viernes
88534,2012,Marzo,Viernes
67941,2007,Septiembre,Sábado
169877,2012,Febrero,Miércoles
28642,2006,Septiembre,Jueves
85107,2010,Enero,Viernes
254661,2009,Enero,Jueves
102873,2011,Noviembre,Sábado
324083,1995,Abril,Martes
348273,2007,Julio,Martes
106134,2011,Noviembre,Martes
162472,1968,Febrero,Martes
111650,1948,Noviembre,Viernes
147496,1999,Enero,Viernes
154211,2002,Enero,Sábado
30888,1978,Junio,Jueves
46863,1965,Enero,Viernes
126879,2012,Noviembre,Martes
102858,2012,Junio,Miércoles
220005,2003,Septiembre,Jueves
149657,2010,Octubre,Lunes
42647,1956,Diciembre,Domingo
45490,2000,Julio,Viernes
297288,2014,Octubre,Jueves
297745,2014,Octubre,Jueves
24235,2005,Marzo,Sábado
57394,2002,Junio,Viernes
274110,2014,Septiembre,Viernes
64304,1978,Febrero,Domingo
43833,1939,Junio,Martes
193460,1949,Marzo,Jueves
186775,1949,Junio,Lunes
5256,2003,Marzo,Miércoles
64869,1961,Julio,Miércoles
38659,1958,Septiembre,Lunes
42789,1964,Enero,Miércoles
162117,1956,Noviembre,Martes
156007,1969,Junio,Miércoles
96935,1958,Diciembre,Sábado
126958,1929,Febrero,Lunes
334312,2015,Abril,Miércoles
186881,1981,Julio,Jueves
49092,1942,Noviembre,Viernes
269390,1927,Mayo,Martes
124762,2012,Agosto,Sábado
138191,2012,Enero,Martes
158942,2013,Enero,Martes
158951,2013,Enero,Domingo
157033,2013,Enero,Jueves
118145,2012,Febrero,Jueves
98025,1975,Octubre,Viernes
57768,2006,Marzo,Jueves
105593,1981,Enero,Jueves
257947,2003,Febrero,Miércoles
254902,1980,Julio,Miércoles
78071,1974,Marzo,Jueves
239536,1939,Diciembre,Miércoles
237957,1989,Diciembre,Domingo
170923,1970,Marzo,Martes
354021,2008,Agosto,Lunes
51902,1980,Noviembre,Sábado
126313,1965,Enero,Viernes
297631,2010,Noviembre,Viernes
85834,1963,Abril,Martes
96026,2011,Abril,Viernes
31957,1985,Abril,Jueves
116318,1985,Enero,Martes
128061,2012,Septiembre,Domingo
211158,2009,Octubre,Miércoles
361131,2015,Abril,Domingo
105304,2011,Diciembre,Lunes
257095,1950,Enero,Jueves
64437,1987,Abril,Miércoles
357959,1974,Agosto,Viernes
45205,2006,Enero,Domingo
76784,2011,Octubre,Lunes
317988,2015,Enero,Jueves
142406,1969,Octubre,Viernes
263627,2014,Abril,Sábado
355211,1991,Enero,Martes
261562,1958,Junio,Miércoles
33407,2009,Octubre,Viernes
361664,2014,Octubre,Viernes
96300,1981,Marzo,Miércoles
362178,2016,Marzo,Miércoles
382899,2016,Enero,Miércoles
296449,2015,Noviembre,Miércoles
358859,2015,Septiembre,Miércoles
191703,1971,Mayo,Miércoles
40993,1985,Abril,Jueves
260397,1994,Marzo,Lunes
361066,1964,Enero,Miércoles
142916,2012,Noviembre,Sábado
179837,1985,Enero,Martes
104317,1972,Enero,Sábado
220949,2000,Octubre,Sábado
278262,1999,Diciembre,Lunes
126208,1993,Enero,Viernes
208947,1999,Enero,Viernes
149712,1990,Enero,Lunes
48617,2000,Enero,Sábado
144886,1958,Diciembre,Miércoles
270469,2002,Octubre,Sábado
228442,1974,Enero,Martes
144156,2001,Marzo,Sábado
277819,2004,Enero,Jueves
247436,1996,Enero,Lunes
172673,2006,Enero,Domingo
195804,1988,Diciembre,Sábado
168478,1997,Febrero,Viernes
322266,2015,Enero,Jueves
363844,2015,Octubre,Martes
302528,2015,Octubre,Viernes
137200,2012,Enero,Viernes
262713,2013,Febrero,Viernes
130993,2012,Junio,Jueves
256316,2014,Febrero,Jueves
121998,2012,Septiembre,Sábado
281600,1976,Enero,Viernes
140008,1964,Marzo,Domingo
183128,1980,Enero,Martes
80281,2011,Octubre,Jueves
324269,2015,Marzo,Viernes
36511,2010,Mayo,Viernes
381890,2016,Febrero,Lunes
347669,2015,Diciembre,Jueves
302036,2014,Abril,Viernes
258210,2014,Marzo,Viernes
159630,1985,Abril,Lunes
89337,1991,Mayo,Lunes
69610,1976,Enero,Jueves
42911,1996,Febrero,Jueves
163313,2013,Marzo,Viernes
347835,2015,Febrero,Viernes
187238,2012,Diciembre,Miércoles
383809,2016,Febrero,Miércoles
135536,1963,Diciembre,Jueves
101553,1966,Agosto,Jueves
138273,1971,Septiembre,Sábado
137599,1980,Enero,Viernes
50268,1987,Febrero,Miércoles
37265,1992,Febrero,Viernes
55580,1995,Agosto,Miércoles
30301,2002,Abril,Viernes
257302,1970,Agosto,Domingo
116614,1968,Febrero,Sábado
21990,1975,Julio,Jueves
10125,2002,Junio,Lunes
329010,2016,Marzo,Viernes
324340,2015,Febrero,Sábado
367596,2015,Junio,Jueves
27836,1987,Abril,Viernes
96161,1930,Agosto,Sábado
297207,2013,Noviembre,Martes
26329,1973,Noviembre,Viernes
367275,2015,Noviembre,Domingo
77829,1998,Enero,Jueves
39305,2005,Enero,Sábado
82737,2002,Marzo,Jueves
132705,2012,Agosto,Viernes
330697,2016,Marzo,Miércoles
364540,2016,Junio,Sábado
301365,2016,Junio,Miércoles
334026,2015,Octubre,Jueves
346763,2015,Julio,Jueves
309024,2016,Marzo,Viernes
330770,2015,Septiembre,Lunes
277713,2015,Diciembre,Viernes
364433,2015,Mayo,Martes
308674,2015,Febrero,Viernes
287940,2011,Diciembre,Sábado
20431,2007,Febrero,Sábado
37941,2010,Febrero,Viernes
341420,2015,Mayo,Viernes
21463,1992,Agosto,Sábado
20049,2009,Abril,Viernes
82124,1986,Agosto,Viernes
53883,2008,Febrero,Jueves
236808,2013,Noviembre,Jueves
70988,2011,Febrero,Viernes
66536,2009,Septiembre,Viernes
66344,2002,Enero,Martes
165432,1979,Enero,Jueves
62241,2010,Noviembre,Martes
72188,1997,Enero,Miércoles
363846,2015,Octubre,Jueves
181656,2012,Septiembre,Sábado
198993,1985,Febrero,Martes
284135,2014,Septiembre,Jueves
160075,2013,Febrero,Jueves
187662,2013,Enero,Viernes
385317,2016,Marzo,Martes
191824,2013,Junio,Viernes
60807,2009,Mayo,Viernes
31626,2006,Agosto,Miércoles
31629,2009,Enero,Viernes
81060,2006,Enero,Viernes
23776,2008,Mayo,Jueves
199160,2007,Septiembre,Viernes
34763,2009,Noviembre,Viernes
117058,2007,Enero,Viernes
19754,1993,Enero,Domingo
385232,2015,Octubre,Sábado
35106,1985,Enero,Viernes
323315,2015,Febrero,Sábado
128722,1936,Abril,Jueves
162611,1931,Abril,Miércoles
144436,1902,Junio,Viernes
94702,1906,Febrero,Sábado
85220,1908,Febrero,Sábado
140554,2012,Noviembre,Martes
277796,2014,Junio,Viernes
263976,2014,Abril,Miércoles
369245,2015,Noviembre,Jueves
301348,2016,Abril,Viernes
287179,2014,Agosto,Viernes
163837,1967,Octubre,Jueves
81843,2009,Enero,Jueves
371647,2016,Septiembre,Jueves
159281,1967,Diciembre,Jueves
268271,1969,Abril,Jueves
150029,1971,Marzo,Viernes
103850,1972,Junio,Jueves
34052,1974,Julio,Sábado
338065,2015,Junio,Viernes
333352,2015,Septiembre,Viernes
367524,2015,Noviembre,Martes
64407,1949,Marzo,Miércoles
63224,1952,Febrero,Miércoles
98302,1960,Septiembre,Viernes
359025,2016,Marzo,Viernes
347752,2016,Marzo,Viernes
323665,2015,Marzo,Lunes
382581,2016,Febrero,Viernes
332706,2015,Abril,Jueves
150201,2016,Junio,Jueves
347764,2015,Agosto,Lunes
291871,2016,Enero,Viernes
383140,2016,Marzo,Martes
23704,2004,Mayo,Jueves
79550,2012,Enero,Lunes
336652,2015,Septiembre,Miércoles
22812,2006,Julio,Viernes
97400,2002,Septiembre,Viernes
320588,2015,Noviembre,Viernes
131907,2002,Enero,Martes
214775,2013,Septiembre,Jueves
104338,1983,Febrero,Miércoles
348346,2015,Julio,Sábado
382913,2016,Febrero,Viernes
78088,2011,Marzo,Lunes
85793,1987,Diciembre,Viernes
216016,2013,Junio,Lunes
38531,1919,Septiembre,Domingo
365447,2015,Abril,Domingo
174187,1915,Marzo,Domingo
101858,1925,Octubre,Miércoles
92927,1968,Noviembre,Jueves
186268,1949,Septiembre,Domingo
37754,1975,Mayo,Miércoles
262536,1937,Mayo,Sábado
41383,1974,Diciembre,Miércoles
224339,2013,Septiembre,Viernes
73983,1948,Septiembre,Sábado
95552,1941,Julio,Jueves
65270,2010,Agosto,Sábado
166904,1949,Noviembre,Domingo
34462,1971,Octubre,Martes
257004,2013,Marzo,Viernes
177622,2014,Noviembre,Lunes
2989,1981,Noviembre,Jueves
181565,2013,Marzo,Sábado
206289,2013,Septiembre,Miércoles
46043,1951,Junio,Viernes
333385,2016,Febrero,Lunes
212270,2013,Julio,Lunes
3938,1940,Octubre,Jueves
93212,1981,Mayo,Miércoles
99368,2002,Mayo,Jueves
41568,2004,Enero,Jueves
311585,2005,Enero,Sábado
136585,2013,Mayo,Jueves
207680,2017,Enero,Domingo
346494,2015,Agosto,Jueves
337085,2015,Agosto,Viernes
332704,2015,Julio,Sábado
336850,2015,Mayo,Martes
65874,1930,Octubre,Lunes
80881,1924,Julio,Viernes
230235,2014,Marzo,Viernes
42606,1969,Enero,Miércoles
388237,1963,Enero,Viernes
320048,2015,Enero,Sábado
88665,1970,Noviembre,Sábado
23628,2007,Enero,Lunes
113752,2012,Mayo,Lunes
301224,2014,Noviembre,Domingo
180021,1970,Noviembre,Domingo
369834,2016,Febrero,Jueves
75745,2011,Septiembre,Viernes
41988,2010,Julio,Martes
347689,2016,Marzo,Viernes
339984,2016,Marzo,Jueves
54566,1966,Agosto,Viernes
55495,1968,Agosto,Jueves
379925,2015,Febrero,Viernes
347881,2016,Marzo,Viernes
359549,2015,Junio,Lunes
292010,2015,Octubre,Viernes
54008,1974,Febrero,Viernes
299309,2014,Octubre,Jueves
278717,2014,Septiembre,Jueves
209266,2013,Junio,Viernes
67852,2010,Junio,Martes
326649,2014,Noviembre,Sábado
5728,1981,Octubre,Sábado
12422,2008,Enero,Martes
130544,1980,Febrero,Viernes
63065,2010,Noviembre,Martes
291189,2015,Abril,Sábado
375012,2016,Octubre,Viernes
312849,2015,Enero,Lunes
273912,2015,Julio,Viernes
287719,2013,Diciembre,Jueves
63004,1995,Mayo,Jueves
213595,2006,Julio,Martes
52488,1989,Enero,Sábado
98487,1943,Julio,Jueves
43093,1959,Marzo,Martes
376311,2016,Enero,Martes
315664,2016,Mayo,Viernes
49834,2006,Diciembre,Viernes
24258,1958,Enero,Miércoles
47683,2004,Noviembre,Jueves
258800,1950,Enero,Lunes
163018,1981,Septiembre,Miércoles
377799,2015,Septiembre,Miércoles
163791,1965,Junio,Lunes
64674,1961,Febrero,Lunes
374021,1967,Abril,Domingo
379508,1963,Noviembre,Lunes
301494,1968,Noviembre,Jueves
47247,2006,Octubre,Jueves
48125,2003,Octubre,Viernes
167021,1998,Febrero,Miércoles
38404,1952,Septiembre,Jueves
71921,1968,Enero,Lunes
143839,1964,Marzo,Martes
365805,2015,Noviembre,Viernes
72278,2004,Noviembre,Miércoles
83907,2011,Abril,Viernes
110468,1935,Julio,Lunes
329815,2015,Septiembre,Miércoles
12781,1954,Septiembre,Jueves
63317,1975,Junio,Domingo
272160,2014,Julio,Viernes
226693,2013,Octubre,Jueves
370902,2015,Junio,Miércoles
47845,2009,Diciembre,Jueves
224951,2013,Octubre,Miércoles
242546,2013,Noviembre,Sábado
300403,2014,Agosto,Domingo
228109,2014,Noviembre,Viernes
302688,2016,Marzo,Miércoles
327528,2015,Septiembre,Domingo
367108,2015,Octubre,Sábado
326119,2014,Febrero,Martes
203124,2013,Junio,Domingo
167410,2005,Febrero,Jueves
357706,2016,Enero,Jueves
210302,2013,Junio,Miércoles
208091,2013,Mayo,Sábado
136366,2012,Septiembre,Viernes
384205,2014,Julio,Sábado
110898,2009,Diciembre,Miércoles
314029,2016,Enero,Jueves
38706,1991,Marzo,Viernes
18188,1973,Diciembre,Sábado
46776,1968,Enero,Lunes
195029,2013,Agosto,Viernes
58559,2012,Agosto,Miércoles
378137,2016,Febrero,Viernes
387054,2016,Marzo,Viernes
124993,1927,Septiembre,Lunes
42291,2010,Abril,Sábado
31184,2008,Diciembre,Miércoles
359440,2015,Noviembre,Viernes
297806,2016,Febrero,Viernes
186759,2016,Marzo,Viernes
356326,2015,Septiembre,Martes
153397,2012,Diciembre,Viernes
40208,1991,Enero,Jueves
342521,2016,Abril,Jueves
132540,2012,Marzo,Sábado
337758,2015,Abril,Viernes
334922,2015,Mayo,Miércoles
375742,2015,Diciembre,Viernes
336011,2016,Septiembre,Viernes
290825,2016,Julio,Viernes
239103,2013,Noviembre,Martes
157005,2013,Enero,Viernes
72750,2007,Noviembre,Martes
48613,1989,Enero,Lunes
333663,2016,Octubre,Viernes
250852,2014,Enero,Viernes
201729,2013,Junio,Miércoles
154786,2013,Julio,Sábado
82151,2004,Enero,Lunes
278660,2014,Junio,Jueves
75577,2010,Enero,Martes
97399,2008,Febrero,Viernes
123680,2009,Noviembre,Domingo
34158,2009,Diciembre,Domingo
214170,2013,Julio,Viernes
341745,2012,Noviembre,Viernes
276157,2014,Junio,Jueves
122544,2012,Julio,Martes
296360,2016,Mayo,Viernes
257044,1980,Septiembre,Miércoles
165344,2010,Abril,Jueves
44256,1955,Abril,Sábado
186991,2013,Agosto,Miércoles
254952,2016,Marzo,Viernes
259014,2014,Abril,Jueves
347848,2015,Agosto,Lunes
239367,2014,Febrero,Sábado
60410,1988,Abril,Jueves
33419,1945,Marzo,Viernes
76746,2011,Octubre,Jueves
36818,1983,Abril,Miércoles
242631,1953,Julio,Miércoles
134238,1936,Febrero,Viernes
207178,1952,Mayo,Viernes
85231,1940,Mayo,Jueves
75510,1932,Julio,Sábado
122325,1932,Mayo,Sábado
249969,1940,Marzo,Sábado
66060,2008,Junio,Sábado
372691,1937,Agosto,Jueves
178447,1930,Febrero,Sábado
86497,1974,Diciembre,Miércoles
376716,2016,Febrero,Jueves
383535,2016,Marzo,Viernes
90110,1974,Julio,Lunes
297784,2014,Octubre,Jueves
365002,2015,Diciembre,Jueves
68048,2009,Julio,Martes
261899,2014,Marzo,Miércoles
261112,2008,Junio,Jueves
16017,2006,Noviembre,Viernes
145547,2012,Diciembre,Viernes
295627,2014,Septiembre,Sábado
202831,1993,Abril,Martes
50942,1998,Mayo,Domingo
271664,1986,Abril,Miércoles
75027,2003,Noviembre,Domingo
379291,2016,Marzo,Martes
338913,2015,Agosto,Viernes
304869,2014,Julio,Martes
251220,2014,Enero,Viernes
229353,2013,Octubre,Martes
302802,2014,Noviembre,Jueves
204506,2014,Septiembre,Martes
387893,2016,Marzo,Domingo
109261,2012,Enero,Miércoles
287717,2004,Septiembre,Sábado
45103,1971,Abril,Jueves
27923,1973,Junio,Miércoles
74705,1981,Enero,Jueves
334629,1990,Febrero,Martes
246415,2009,Marzo,Miércoles
255548,2004,Enero,Jueves
125531,1999,Septiembre,Sábado
163042,2007,Mayo,Sábado
177714,1973,Junio,Sábado
131027,1980,Octubre,Jueves
83234,1961,Enero,Domingo
78476,2011,Septiembre,Lunes
239804,2005,Septiembre,Sábado
292081,2015,Mayo,Viernes
267579,2014,Mayo,Miércoles
5252,2002,Noviembre,Viernes
67089,1997,Mayo,Sábado
182950,1950,Febrero,Domingo
356325,2015,Septiembre,Martes
114242,1960,Septiembre,Viernes
304878,2015,Mayo,Jueves
76105,2001,Enero,Sábado
357096,2015,Octubre,Viernes
116500,1945,Agosto,Viernes
45960,1947,Febrero,Jueves
121848,1936,Octubre,Sábado
81670,2011,Julio,Viernes
64239,1986,Diciembre,Miércoles
12607,1982,Julio,Viernes
187422,1973,Enero,Jueves
64307,1973,Diciembre,Sábado
66730,1971,Septiembre,Viernes
193459,1950,Mayo,Domingo
373349,2016,Junio,Jueves
344170,2015,Junio,Jueves
110299,1961,Mayo,Domingo
59895,1955,Diciembre,Miércoles
36799,2004,Mayo,Sábado
175226,1920,Noviembre,Domingo
224162,1938,Octubre,Viernes
54241,1923,Octubre,Domingo
85232,1940,Enero,Viernes
95037,1941,Junio,Jueves
118517,1954,Julio,Viernes
33486,1941,Noviembre,Viernes
33484,1943,Junio,Miércoles
36704,1944,Agosto,Miércoles
33482,1945,Enero,Lunes
36706,1946,Febrero,Viernes
179103,1939,Noviembre,Sábado
296071,2014,Diciembre,Sábado
380808,2016,Julio,Viernes
295699,2016,Marzo,Miércoles
21571,2008,Enero,Domingo
161816,2003,Agosto,Jueves
19083,1997,Enero,Sábado
72912,2011,Noviembre,Martes
205055,2014,Mayo,Martes
369557,2016,Marzo,Viernes
336775,2014,Octubre,Miércoles
340627,2015,Junio,Sábado
75733,1978,Febrero,Martes
82100,2009,Noviembre,Viernes
40211,2006,Febrero,Jueves
362541,2014,Julio,Sábado
123337,2012,Julio,Viernes
389882,1992,Abril,Miércoles
58517,2009,Enero,Viernes
298869,2014,Septiembre,Miércoles
25451,2009,Noviembre,Martes
185289,1950,Octubre,Domingo
184328,1950,Agosto,Domingo
185273,1951,Enero,Miércoles
187516,1951,Septiembre,Domingo
156603,1951,Julio,Domingo
180819,1952,Septiembre,Domingo
252916,1952,Junio,Domingo
115706,1952,Marzo,Domingo
192371,1953,Agosto,Viernes
116160,1953,Febrero,Domingo
107966,1953,Mayo,Domingo
174195,1953,Diciembre,Domingo
116190,1954,Marzo,Domingo
70313,1955,Enero,Viernes
144852,1955,Diciembre,Domingo
193435,1955,Abril,Domingo
178569,1955,Septiembre,Domingo
177234,1955,Julio,Domingo
230182,1956,Abril,Viernes
193450,1966,Diciembre,Jueves
358893,2015,Septiembre,Viernes
354220,2015,Septiembre,Lunes
347850,2016,Marzo,Lunes
142023,2006,Enero,Jueves
351065,2015,Septiembre,Viernes
331985,2015,Marzo,Lunes
321645,2013,Abril,Martes
298165,2014,Octubre,Sábado
334362,2015,Agosto,Jueves
203890,2012,Septiembre,Sábado
25803,2007,Septiembre,Jueves
276828,2013,Junio,Sábado
240636,1964,Enero,Miércoles
317213,2010,Febrero,Miércoles
195030,2012,Septiembre,Viernes
348396,2015,Mayo,Lunes
335026,2015,Abril,Jueves
365909,2015,Enero,Jueves
369373,2015,Julio,Miércoles
250686,2014,Abril,Domingo
382523,2012,Octubre,Miércoles
109907,2012,Abril,Viernes
282346,2014,Julio,Viernes
300455,2013,Enero,Martes
365566,2014,Octubre,Viernes
116312,1978,Septiembre,Jueves
352166,2015,Abril,Miércoles
144686,1972,Noviembre,Miércoles
53202,1964,Diciembre,Martes
142914,2013,Agosto,Viernes
370755,2016,Noviembre,Jueves
290595,2016,Abril,Miércoles
325133,2016,Mayo,Miércoles
133953,2011,Octubre,Miércoles
113660,2002,Mayo,Viernes
224944,2013,Octubre,Domingo
158928,2003,Mayo,Domingo
86239,1977,Noviembre,Domingo
26829,1956,Febrero,Miércoles
70151,1949,Septiembre,Jueves
388910,1943,Diciembre,Viernes
29487,1944,Octubre,Lunes
29490,1945,Octubre,Martes
29829,1946,Abril,Jueves
46196,1951,Junio,Viernes
206099,1954,Abril,Jueves
29390,1966,Noviembre,Viernes
29398,1968,Mayo,Miércoles
300769,1921,Octubre,Sábado
365183,2015,Abril,Viernes
118534,1946,Julio,Viernes
369168,2016,Septiembre,Viernes
355925,2014,Febrero,Sábado
252674,2013,Enero,Martes
327674,2010,Enero,Viernes
356300,2015,Septiembre,Sábado
101733,2011,Septiembre,Sábado
40043,1976,Abril,Lunes
90843,2011,Septiembre,Miércoles
57173,2010,Octubre,Sábado
102909,1997,Diciembre,Viernes
332748,2015,Abril,Domingo
301608,2016,Abril,Viernes
131334,1988,Mayo,Martes
173327,2014,Octubre,Viernes
68016,2011,Enero,Viernes
81030,1944,Julio,Viernes
372226,2016,Febrero,Jueves
166393,1981,Noviembre,Viernes
297393,2015,Abril,Viernes
290916,2014,Octubre,Jueves
376570,2016,Marzo,Sábado
121983,2012,Septiembre,Domingo
285869,2014,Septiembre,Domingo
32202,1982,Octubre,Viernes
308063,2015,Enero,Lunes
277690,2014,Julio,Miércoles
61908,1948,Junio,Miércoles
42362,1919,Diciembre,Domingo
343112,2015,Junio,Martes
374465,2016,Marzo,Miércoles
